,0,IP
"('10921_244', '192.168.220.45')",17,"('10921_244', '192.168.220.45')"
"('10921_244', '192.168.210.56')",37,"('10921_244', '192.168.210.56')"
"('10921_244', '192.168.220.47')",61,"('10921_244', '192.168.220.47')"
"('10921_244', '192.168.210.53')",68,"('10921_244', '192.168.210.53')"
"('10921_244', '192.168.210.46')",71,"('10921_244', '192.168.210.46')"
"('10921_244', '192.168.220.42')",218,"('10921_244', '192.168.220.42')"
"('10921_244', '192.168.220.48')",283,"('10921_244', '192.168.220.48')"
"('10921_244', '192.168.220.51')",555,"('10921_244', '192.168.220.51')"
"('10921_244', '192.168.220.50')",1024,"('10921_244', '192.168.220.50')"
"('10046_149', '192.168.210.47')",18,"('10046_149', '192.168.210.47')"
"('10046_149', '192.168.210.52')",22,"('10046_149', '192.168.210.52')"
"('10046_149', '192.168.210.48')",24,"('10046_149', '192.168.210.48')"
"('10046_149', '192.168.210.50')",26,"('10046_149', '192.168.210.50')"
"('10046_149', '192.168.210.46')",50,"('10046_149', '192.168.210.46')"
"('10046_149', '192.168.210.55')",58,"('10046_149', '192.168.210.55')"
"('10046_149', '192.168.220.50')",66,"('10046_149', '192.168.220.50')"
"('10046_149', '192.168.220.48')",66,"('10046_149', '192.168.220.48')"
"('10046_149', '192.168.220.43')",68,"('10046_149', '192.168.220.43')"
"('10046_149', '192.168.210.56')",70,"('10046_149', '192.168.210.56')"
"('10046_149', '192.168.210.49')",70,"('10046_149', '192.168.210.49')"
"('10046_149', '192.168.210.57')",77,"('10046_149', '192.168.210.57')"
"('10046_149', '192.168.220.46')",82,"('10046_149', '192.168.220.46')"
"('10046_149', '192.168.220.42')",90,"('10046_149', '192.168.220.42')"
"('10046_149', '192.168.210.45')",100,"('10046_149', '192.168.210.45')"
"('10046_149', '192.168.220.47')",108,"('10046_149', '192.168.220.47')"
"('10046_149', '192.168.210.53')",156,"('10046_149', '192.168.210.53')"
"('10046_149', '192.168.220.49')",180,"('10046_149', '192.168.220.49')"
"('10046_149', '192.168.220.45')",241,"('10046_149', '192.168.220.45')"
"('10046_149', '192.168.210.54')",296,"('10046_149', '192.168.210.54')"
"('10046_149', '192.168.220.51')",497,"('10046_149', '192.168.220.51')"
"('10013_232', '192.168.210.46')",20,"('10013_232', '192.168.210.46')"
"('10013_232', '192.168.210.49')",21,"('10013_232', '192.168.210.49')"
"('10013_232', '192.168.210.50')",24,"('10013_232', '192.168.210.50')"
"('10013_232', '192.168.210.54')",41,"('10013_232', '192.168.210.54')"
"('10013_232', '192.168.210.55')",42,"('10013_232', '192.168.210.55')"
"('10013_232', '192.168.210.53')",49,"('10013_232', '192.168.210.53')"
"('10013_232', '192.168.210.57')",58,"('10013_232', '192.168.210.57')"
"('10013_232', '192.168.220.50')",72,"('10013_232', '192.168.220.50')"
"('10013_232', '192.168.220.45')",82,"('10013_232', '192.168.220.45')"
"('10013_232', '192.168.220.48')",84,"('10013_232', '192.168.220.48')"
"('10013_232', '192.168.210.45')",92,"('10013_232', '192.168.210.45')"
"('10013_232', '192.168.210.48')",109,"('10013_232', '192.168.210.48')"
"('10013_232', '192.168.220.42')",142,"('10013_232', '192.168.220.42')"
"('10013_232', '192.168.220.43')",192,"('10013_232', '192.168.220.43')"
"('10013_232', '192.168.210.47')",194,"('10013_232', '192.168.210.47')"
"('10013_232', '192.168.210.52')",197,"('10013_232', '192.168.210.52')"
"('10013_232', '192.168.220.51')",417,"('10013_232', '192.168.220.51')"
"('10013_232', '192.168.220.47')",540,"('10013_232', '192.168.220.47')"
"('11410_215', '192.168.220.43')",36,"('11410_215', '192.168.220.43')"
"('11410_215', '192.168.210.54')",56,"('11410_215', '192.168.210.54')"
"('11410_215', '192.168.210.57')",56,"('11410_215', '192.168.210.57')"
"('11410_215', '192.168.220.42')",57,"('11410_215', '192.168.220.42')"
"('11410_215', '192.168.220.50')",63,"('11410_215', '192.168.220.50')"
"('11410_215', '192.168.210.50')",64,"('11410_215', '192.168.210.50')"
"('11410_215', '192.168.210.48')",69,"('11410_215', '192.168.210.48')"
"('11410_215', '192.168.210.56')",70,"('11410_215', '192.168.210.56')"
"('11410_215', '192.168.220.46')",106,"('11410_215', '192.168.220.46')"
"('11410_215', '192.168.210.45')",131,"('11410_215', '192.168.210.45')"
"('11410_215', '192.168.210.53')",136,"('11410_215', '192.168.210.53')"
"('11410_215', '192.168.210.55')",136,"('11410_215', '192.168.210.55')"
"('11410_215', '192.168.220.51')",195,"('11410_215', '192.168.220.51')"
"('11410_215', '192.168.210.47')",212,"('11410_215', '192.168.210.47')"
"('11410_215', '192.168.210.49')",467,"('11410_215', '192.168.210.49')"
"('11410_215', '192.168.220.47')",548,"('11410_215', '192.168.220.47')"
"('10113_185', '192.168.210.50')",16,"('10113_185', '192.168.210.50')"
"('10113_185', '192.168.210.48')",38,"('10113_185', '192.168.210.48')"
"('10113_185', '192.168.210.47')",44,"('10113_185', '192.168.210.47')"
"('10113_185', '192.168.210.45')",51,"('10113_185', '192.168.210.45')"
"('10113_185', '192.168.210.57')",56,"('10113_185', '192.168.210.57')"
"('10113_185', '192.168.210.46')",60,"('10113_185', '192.168.210.46')"
"('10113_185', '192.168.220.49')",62,"('10113_185', '192.168.220.49')"
"('10113_185', '192.168.210.49')",64,"('10113_185', '192.168.210.49')"
"('10113_185', '192.168.210.56')",66,"('10113_185', '192.168.210.56')"
"('10113_185', '192.168.210.53')",70,"('10113_185', '192.168.210.53')"
"('10113_185', '192.168.220.46')",78,"('10113_185', '192.168.220.46')"
"('10113_185', '192.168.210.52')",86,"('10113_185', '192.168.210.52')"
"('10113_185', '192.168.210.55')",95,"('10113_185', '192.168.210.55')"
"('10113_185', '192.168.210.54')",95,"('10113_185', '192.168.210.54')"
"('10113_185', '192.168.220.43')",100,"('10113_185', '192.168.220.43')"
"('10113_185', '192.168.220.42')",126,"('10113_185', '192.168.220.42')"
"('10113_185', '192.168.220.45')",138,"('10113_185', '192.168.220.45')"
"('10113_185', '192.168.220.48')",152,"('10113_185', '192.168.220.48')"
"('10113_185', '192.168.220.50')",156,"('10113_185', '192.168.220.50')"
"('10113_185', '192.168.220.47')",398,"('10113_185', '192.168.220.47')"
"('10113_185', '192.168.220.51')",460,"('10113_185', '192.168.220.51')"
"('10802_122', '192.168.210.46')",26,"('10802_122', '192.168.210.46')"
"('10802_122', '192.168.210.53')",28,"('10802_122', '192.168.210.53')"
"('10802_122', '192.168.210.57')",28,"('10802_122', '192.168.210.57')"
"('10802_122', '192.168.210.45')",30,"('10802_122', '192.168.210.45')"
"('10802_122', '192.168.220.49')",30,"('10802_122', '192.168.220.49')"
"('10802_122', '192.168.220.50')",32,"('10802_122', '192.168.220.50')"
"('10802_122', '192.168.210.56')",44,"('10802_122', '192.168.210.56')"
"('10802_122', '192.168.220.46')",44,"('10802_122', '192.168.220.46')"
"('10802_122', '192.168.210.49')",46,"('10802_122', '192.168.210.49')"
"('10802_122', '192.168.210.48')",50,"('10802_122', '192.168.210.48')"
"('10802_122', '192.168.220.48')",56,"('10802_122', '192.168.220.48')"
"('10802_122', '192.168.210.50')",64,"('10802_122', '192.168.210.50')"
"('10802_122', '192.168.210.54')",65,"('10802_122', '192.168.210.54')"
"('10802_122', '192.168.210.47')",66,"('10802_122', '192.168.210.47')"
"('10802_122', '192.168.220.43')",86,"('10802_122', '192.168.220.43')"
"('10802_122', '192.168.210.52')",135,"('10802_122', '192.168.210.52')"
"('10802_122', '192.168.210.55')",142,"('10802_122', '192.168.210.55')"
"('10802_122', '192.168.220.42')",192,"('10802_122', '192.168.220.42')"
"('10802_122', '192.168.220.45')",227,"('10802_122', '192.168.220.45')"
"('10802_122', '192.168.220.47')",365,"('10802_122', '192.168.220.47')"
"('10802_122', '192.168.220.51')",655,"('10802_122', '192.168.220.51')"
"('10170_199', '192.168.220.46')",16,"('10170_199', '192.168.220.46')"
"('10170_199', '192.168.220.42')",44,"('10170_199', '192.168.220.42')"
"('10170_199', '192.168.210.54')",46,"('10170_199', '192.168.210.54')"
"('10170_199', '192.168.210.49')",48,"('10170_199', '192.168.210.49')"
"('10170_199', '192.168.210.47')",50,"('10170_199', '192.168.210.47')"
"('10170_199', '192.168.220.49')",74,"('10170_199', '192.168.220.49')"
"('10170_199', '192.168.210.45')",90,"('10170_199', '192.168.210.45')"
"('10170_199', '192.168.220.43')",206,"('10170_199', '192.168.220.43')"
"('10170_199', '192.168.210.55')",208,"('10170_199', '192.168.210.55')"
"('10170_199', '192.168.220.50')",219,"('10170_199', '192.168.220.50')"
"('10170_199', '192.168.210.46')",221,"('10170_199', '192.168.210.46')"
"('10170_199', '192.168.220.47')",226,"('10170_199', '192.168.220.47')"
"('10170_199', '192.168.220.45')",236,"('10170_199', '192.168.220.45')"
"('10170_199', '192.168.210.48')",252,"('10170_199', '192.168.210.48')"
"('10170_199', '192.168.220.51')",483,"('10170_199', '192.168.220.51')"
"('10428_192', '192.168.220.46')",16,"('10428_192', '192.168.220.46')"
"('10428_192', '192.168.210.48')",33,"('10428_192', '192.168.210.48')"
"('10428_192', '192.168.210.49')",36,"('10428_192', '192.168.210.49')"
"('10428_192', '192.168.210.50')",51,"('10428_192', '192.168.210.50')"
"('10428_192', '192.168.210.57')",56,"('10428_192', '192.168.210.57')"
"('10428_192', '192.168.220.50')",62,"('10428_192', '192.168.220.50')"
"('10428_192', '192.168.210.45')",65,"('10428_192', '192.168.210.45')"
"('10428_192', '192.168.210.54')",74,"('10428_192', '192.168.210.54')"
"('10428_192', '192.168.210.56')",79,"('10428_192', '192.168.210.56')"
"('10428_192', '192.168.210.52')",80,"('10428_192', '192.168.210.52')"
"('10428_192', '192.168.220.49')",82,"('10428_192', '192.168.220.49')"
"('10428_192', '192.168.210.55')",96,"('10428_192', '192.168.210.55')"
"('10428_192', '192.168.210.47')",98,"('10428_192', '192.168.210.47')"
"('10428_192', '192.168.220.48')",106,"('10428_192', '192.168.220.48')"
"('10428_192', '192.168.220.42')",154,"('10428_192', '192.168.220.42')"
"('10428_192', '192.168.210.53')",157,"('10428_192', '192.168.210.53')"
"('10428_192', '192.168.220.47')",266,"('10428_192', '192.168.220.47')"
"('10428_192', '192.168.220.45')",286,"('10428_192', '192.168.220.45')"
"('10428_192', '192.168.220.51')",621,"('10428_192', '192.168.220.51')"
"('10045_235', '192.168.220.44')",22,"('10045_235', '192.168.220.44')"
"('10045_235', '192.168.220.50')",24,"('10045_235', '192.168.220.50')"
"('10045_235', '192.168.210.50')",26,"('10045_235', '192.168.210.50')"
"('10045_235', '192.168.210.57')",33,"('10045_235', '192.168.210.57')"
"('10045_235', '192.168.220.42')",38,"('10045_235', '192.168.220.42')"
"('10045_235', '192.168.210.53')",38,"('10045_235', '192.168.210.53')"
"('10045_235', '192.168.210.48')",62,"('10045_235', '192.168.210.48')"
"('10045_235', '192.168.210.52')",75,"('10045_235', '192.168.210.52')"
"('10045_235', '192.168.210.56')",82,"('10045_235', '192.168.210.56')"
"('10045_235', '192.168.220.45')",84,"('10045_235', '192.168.220.45')"
"('10045_235', '192.168.220.48')",92,"('10045_235', '192.168.220.48')"
"('10045_235', '192.168.220.43')",98,"('10045_235', '192.168.220.43')"
"('10045_235', '192.168.220.46')",102,"('10045_235', '192.168.220.46')"
"('10045_235', '192.168.210.45')",110,"('10045_235', '192.168.210.45')"
"('10045_235', '192.168.210.54')",128,"('10045_235', '192.168.210.54')"
"('10045_235', '192.168.220.49')",426,"('10045_235', '192.168.220.49')"
"('10045_235', '192.168.220.47')",438,"('10045_235', '192.168.220.47')"
"('10045_235', '192.168.220.51')",552,"('10045_235', '192.168.220.51')"
"('10969_121', '192.168.220.42')",110,"('10969_121', '192.168.220.42')"
"('10969_121', '192.168.210.56')",122,"('10969_121', '192.168.210.56')"
"('10969_121', '192.168.210.52')",156,"('10969_121', '192.168.210.52')"
"('10969_121', '192.168.210.57')",203,"('10969_121', '192.168.210.57')"
"('10969_121', '192.168.220.46')",216,"('10969_121', '192.168.220.46')"
"('10969_121', '192.168.210.54')",264,"('10969_121', '192.168.210.54')"
"('10969_121', '192.168.220.47')",1388,"('10969_121', '192.168.220.47')"
"('10230_218', '192.168.210.50')",18,"('10230_218', '192.168.210.50')"
"('10230_218', '192.168.210.47')",34,"('10230_218', '192.168.210.47')"
"('10230_218', '192.168.220.46')",45,"('10230_218', '192.168.220.46')"
"('10230_218', '192.168.210.55')",65,"('10230_218', '192.168.210.55')"
"('10230_218', '192.168.210.56')",66,"('10230_218', '192.168.210.56')"
"('10230_218', '192.168.210.49')",73,"('10230_218', '192.168.210.49')"
"('10230_218', '192.168.210.48')",86,"('10230_218', '192.168.210.48')"
"('10230_218', '192.168.210.46')",92,"('10230_218', '192.168.210.46')"
"('10230_218', '192.168.220.45')",92,"('10230_218', '192.168.220.45')"
"('10230_218', '192.168.220.42')",109,"('10230_218', '192.168.220.42')"
"('10230_218', '192.168.220.43')",118,"('10230_218', '192.168.220.43')"
"('10230_218', '192.168.210.45')",121,"('10230_218', '192.168.210.45')"
"('10230_218', '192.168.220.48')",127,"('10230_218', '192.168.220.48')"
"('10230_218', '192.168.220.50')",159,"('10230_218', '192.168.220.50')"
"('10230_218', '192.168.220.49')",229,"('10230_218', '192.168.220.49')"
"('10230_218', '192.168.220.47')",461,"('10230_218', '192.168.220.47')"
"('10230_218', '192.168.220.51')",575,"('10230_218', '192.168.220.51')"
"('10443_203', '192.168.210.46')",14,"('10443_203', '192.168.210.46')"
"('10443_203', '192.168.210.50')",14,"('10443_203', '192.168.210.50')"
"('10443_203', '192.168.210.56')",28,"('10443_203', '192.168.210.56')"
"('10443_203', '192.168.210.49')",64,"('10443_203', '192.168.210.49')"
"('10443_203', '192.168.210.48')",67,"('10443_203', '192.168.210.48')"
"('10443_203', '192.168.210.45')",68,"('10443_203', '192.168.210.45')"
"('10443_203', '192.168.220.46')",69,"('10443_203', '192.168.220.46')"
"('10443_203', '192.168.210.47')",72,"('10443_203', '192.168.210.47')"
"('10443_203', '192.168.220.43')",82,"('10443_203', '192.168.220.43')"
"('10443_203', '192.168.220.49')",88,"('10443_203', '192.168.220.49')"
"('10443_203', '192.168.210.55')",125,"('10443_203', '192.168.210.55')"
"('10443_203', '192.168.220.48')",170,"('10443_203', '192.168.220.48')"
"('10443_203', '192.168.220.50')",202,"('10443_203', '192.168.220.50')"
"('10443_203', '192.168.220.42')",206,"('10443_203', '192.168.220.42')"
"('10443_203', '192.168.220.45')",266,"('10443_203', '192.168.220.45')"
"('10443_203', '192.168.220.47')",387,"('10443_203', '192.168.220.47')"
"('10443_203', '192.168.220.51')",570,"('10443_203', '192.168.220.51')"
"('10293_39', '192.168.210.53')",18,"('10293_39', '192.168.210.53')"
"('10293_39', '192.168.210.48')",22,"('10293_39', '192.168.210.48')"
"('10293_39', '192.168.210.49')",24,"('10293_39', '192.168.210.49')"
"('10293_39', '192.168.210.57')",35,"('10293_39', '192.168.210.57')"
"('10293_39', '192.168.210.54')",46,"('10293_39', '192.168.210.54')"
"('10293_39', '192.168.210.50')",58,"('10293_39', '192.168.210.50')"
"('10293_39', '192.168.210.56')",70,"('10293_39', '192.168.210.56')"
"('10293_39', '192.168.210.46')",76,"('10293_39', '192.168.210.46')"
"('10293_39', '192.168.210.45')",78,"('10293_39', '192.168.210.45')"
"('10293_39', '192.168.210.52')",88,"('10293_39', '192.168.210.52')"
"('10293_39', '192.168.220.42')",96,"('10293_39', '192.168.220.42')"
"('10293_39', '192.168.220.46')",102,"('10293_39', '192.168.220.46')"
"('10293_39', '192.168.220.49')",164,"('10293_39', '192.168.220.49')"
"('10293_39', '192.168.220.43')",176,"('10293_39', '192.168.220.43')"
"('10293_39', '192.168.210.55')",194,"('10293_39', '192.168.210.55')"
"('10293_39', '192.168.220.48')",200,"('10293_39', '192.168.220.48')"
"('10293_39', '192.168.220.45')",208,"('10293_39', '192.168.220.45')"
"('10293_39', '192.168.220.51')",248,"('10293_39', '192.168.220.51')"
"('10293_39', '192.168.220.50')",254,"('10293_39', '192.168.220.50')"
"('10293_39', '192.168.220.47')",346,"('10293_39', '192.168.220.47')"
"('10149_187', '192.168.210.48')",16,"('10149_187', '192.168.210.48')"
"('10149_187', '192.168.210.47')",22,"('10149_187', '192.168.210.47')"
"('10149_187', '192.168.210.55')",29,"('10149_187', '192.168.210.55')"
"('10149_187', '192.168.210.56')",36,"('10149_187', '192.168.210.56')"
"('10149_187', '192.168.220.46')",45,"('10149_187', '192.168.220.46')"
"('10149_187', '192.168.210.57')",46,"('10149_187', '192.168.210.57')"
"('10149_187', '192.168.210.49')",48,"('10149_187', '192.168.210.49')"
"('10149_187', '192.168.210.52')",52,"('10149_187', '192.168.210.52')"
"('10149_187', '192.168.220.43')",61,"('10149_187', '192.168.220.43')"
"('10149_187', '192.168.210.53')",72,"('10149_187', '192.168.210.53')"
"('10149_187', '192.168.220.48')",103,"('10149_187', '192.168.220.48')"
"('10149_187', '192.168.210.54')",114,"('10149_187', '192.168.210.54')"
"('10149_187', '192.168.210.45')",118,"('10149_187', '192.168.210.45')"
"('10149_187', '192.168.220.49')",156,"('10149_187', '192.168.220.49')"
"('10149_187', '192.168.220.50')",175,"('10149_187', '192.168.220.50')"
"('10149_187', '192.168.220.42')",247,"('10149_187', '192.168.220.42')"
"('10149_187', '192.168.220.47')",272,"('10149_187', '192.168.220.47')"
"('10149_187', '192.168.220.45')",297,"('10149_187', '192.168.220.45')"
"('10149_187', '192.168.220.51')",604,"('10149_187', '192.168.220.51')"
"('10185_96', '192.168.210.57')",468,"('10185_96', '192.168.210.57')"
"('10185_96', '192.168.210.52')",486,"('10185_96', '192.168.210.52')"
"('10185_96', '192.168.210.53')",636,"('10185_96', '192.168.210.53')"
"('10185_96', '192.168.210.54')",944,"('10185_96', '192.168.210.54')"
"('10513_101', '192.168.220.49')",56,"('10513_101', '192.168.220.49')"
"('10513_101', '192.168.220.47')",329,"('10513_101', '192.168.220.47')"
"('10513_101', '192.168.220.50')",371,"('10513_101', '192.168.220.50')"
"('10513_101', '192.168.210.53')",435,"('10513_101', '192.168.210.53')"
"('10513_101', '192.168.220.45')",579,"('10513_101', '192.168.220.45')"
"('10513_101', '192.168.220.51')",774,"('10513_101', '192.168.220.51')"
"('11930_163', '192.168.220.43')",14,"('11930_163', '192.168.220.43')"
"('11930_163', '192.168.210.47')",32,"('11930_163', '192.168.210.47')"
"('11930_163', '192.168.220.47')",186,"('11930_163', '192.168.220.47')"
"('11930_163', '192.168.220.51')",2305,"('11930_163', '192.168.220.51')"
"('13802_28', '192.168.210.55')",12,"('13802_28', '192.168.210.55')"
"('13802_28', '192.168.220.49')",16,"('13802_28', '192.168.220.49')"
"('13802_28', '192.168.220.46')",21,"('13802_28', '192.168.220.46')"
"('13802_28', '192.168.220.43')",24,"('13802_28', '192.168.220.43')"
"('13802_28', '192.168.220.48')",26,"('13802_28', '192.168.220.48')"
"('13802_28', '192.168.210.56')",61,"('13802_28', '192.168.210.56')"
"('13802_28', '192.168.220.45')",63,"('13802_28', '192.168.220.45')"
