,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
653,10088_184,192.168.220.42,1.0,"['10088_184', '192.168.220.42']","('10088_184', '192.168.220.42')",38,0.015984822349992628,1.664,126,9.104333107763997e-07,3.459646580950319e-05,1383,,,138
87,10925_32,192.168.210.49,1.0,"['10925_32', '192.168.210.49']","('10925_32', '192.168.210.49')",25,0.02405536363636364,2.529000000000001,80,1.383705434467257e-06,3.459263586168143e-05,1384,,,138
1004,10545_109,192.168.210.54,1.0,"['10545_109', '192.168.210.54']","('10545_109', '192.168.210.54')",56,0.002115759040458289,1.1289999999999998,157,6.177158701121124e-07,3.4592088726278295e-05,1385,,,138
173,11767_188,192.168.220.51,1.0,"['11767_188', '192.168.220.51']","('11767_188', '192.168.220.51')",26,0.010465476190476192,2.4130000000000003,103,1.3202377277064018e-06,3.4326180920366446e-05,1386,,,138
796,11037_35,192.168.220.51,1.0,"['11037_35', '192.168.220.51']","('11037_35', '192.168.220.51')",44,0.005104855371900827,1.4240000000000002,163,7.791208140298036e-07,3.4281315817311355e-05,1387,,,138
631,12040_80,192.168.220.47,1.0,"['12040_80', '192.168.220.47']","('12040_80', '192.168.220.47')",37,0.02064189189189189,1.6889999999999998,56,9.2411169585417e-07,3.419213274660429e-05,1388,,,138
106,10427_165,192.168.210.55,1.0,"['10427_165', '192.168.210.55']","('10427_165', '192.168.210.55')",26,0.010558608058608058,2.396,45,1.3109364258535177e-06,3.408434707219146e-05,1389,,,138
328,10932_43,192.168.220.42,0.8620689655172413,"['10932_43', '192.168.220.42']","('10932_43', '192.168.220.42')",25,0.024030787878787884,2.4890000000000003,80,1.3618200183428239e-06,3.40455004585706e-05,1390,,,139
723,11364_13,192.168.210.56,1.0,"['11364_13', '192.168.210.56']","('11364_13', '192.168.210.56')",40,0.0018425850718194255,1.546,218,8.458713332093232e-07,3.383485332837293e-05,1391,,,139
962,13461_227,192.168.220.51,1.0,"['13461_227', '192.168.220.51']","('13461_227', '192.168.220.51')",53,0.0016090573626644658,1.1540000000000001,121,6.313942551898831e-07,3.346389552506381e-05,1392,,,139
783,10035_18,192.168.220.51,0.7272727272727273,"['10035_18', '192.168.220.51']","('10035_18', '192.168.220.51')",32,0.009211875364219116,1.9009999999999998,182,1.0401044013136633e-06,3.3283340842037225e-05,1393,,,139
172,10391_229,192.168.210.57,1.0,"['10391_229', '192.168.210.57']","('10391_229', '192.168.210.57')",26,0.013306089743589742,2.333,39,1.2764668954575363e-06,3.318813928189595e-05,1394,,,139
761,14086_196,192.168.210.47,1.0,"['14086_196', '192.168.210.47']","('14086_196', '192.168.210.47')",42,0.004287443310657597,1.4289999999999998,164,7.818564910453575e-07,3.283797262390501e-05,1395,,,139
150,13428_37,192.168.220.47,1.0,"['13428_37', '192.168.220.47']","('13428_37', '192.168.220.47')",26,0.029251143648018643,2.291,102,1.253487208526882e-06,3.259066742169893e-05,1396,,,139
51,10327_218,192.168.210.55,1.0,"['10327_218', '192.168.210.55']","('10327_218', '192.168.210.55')",24,0.03148680555555556,2.48,53,1.3568957997148263e-06,3.256549919315583e-05,1397,,,139
67,14377_31,192.168.220.47,1.0,"['14377_31', '192.168.220.47']","('14377_31', '192.168.220.47')",24,0.008446537020232577,2.4760000000000004,111,1.3547072581023834e-06,3.2512974194457203e-05,1398,,,139
133,11727_8,192.168.220.51,1.0,"['11727_8', '192.168.220.51']","('11727_8', '192.168.220.51')",26,0.022307692307692306,2.285,62,1.2502043961082171e-06,3.250531429881365e-05,1399,,,139
635,10343_145,192.168.220.51,1.0,"['10343_145', '192.168.220.51']","('10343_145', '192.168.220.51')",37,0.008078487578487578,1.5989999999999998,227,8.748695095741966e-07,3.2370171854245275e-05,1400,,,140
229,10629_109,192.168.220.51,1.0,"['10629_109', '192.168.220.51']","('10629_109', '192.168.220.51')",28,0.01579642857142857,2.11,111,1.154455700563824e-06,3.232475961578707e-05,1401,,,140
488,11619_237,192.168.220.48,1.0,"['11619_237', '192.168.220.48']","('11619_237', '192.168.220.48')",32,0.019558333333333334,1.8459999999999999,64,1.0100119541425684e-06,3.232038253256219e-05,1402,,,140
84,10236_107,192.168.210.56,1.0,"['10236_107', '192.168.210.56']","('10236_107', '192.168.210.56')",25,0.021643097902097903,2.3520000000000003,82,1.286862468116642e-06,3.217156170291605e-05,1403,,,140
542,12779_125,192.168.220.51,1.0,"['12779_125', '192.168.220.51']","('12779_125', '192.168.220.51')",34,0.017632352941176474,1.727,66,9.449028411723812e-07,3.212669659986096e-05,1404,,,140
742,12118_143,192.168.220.42,1.0,"['12118_143', '192.168.220.42']","('12118_143', '192.168.220.42')",42,0.013797619047619048,1.389,54,7.59971074920925e-07,3.191878514667885e-05,1405,,,140
1033,14376_75,192.168.220.50,1.0,"['14376_75', '192.168.220.50']","('14376_75', '192.168.220.50')",59,0.0025860371267150926,0.9880000000000001,131,5.405697782734874e-07,3.189361691813575e-05,1406,,,140
187,10963_34,192.168.220.42,1.0,"['10963_34', '192.168.220.42']","('10963_34', '192.168.220.42')",26,0.027935256410256407,2.236,52,1.2233947613557873e-06,3.1808263795250466e-05,1407,,,140
46,13364_4,192.168.220.49,1.0,"['13364_4', '192.168.220.49']","('13364_4', '192.168.220.49')",24,0.032406250000000004,2.407,49,1.3169549152877368e-06,3.1606917966905684e-05,1408,,,140
91,13153_32,192.168.210.45,1.0,"['13153_32', '192.168.210.45']","('13153_32', '192.168.210.45')",25,0.02270090909090909,2.309,80,1.2633356457828768e-06,3.158339114457192e-05,1409,,,140
167,11975_139,192.168.220.48,1.0,"['11975_139', '192.168.220.48']","('11975_139', '192.168.220.48')",26,0.0075015072942391965,2.215,308,1.2119049178904598e-06,3.150952786515196e-05,1410,,,141
996,13176_66,192.168.210.49,1.0,"['13176_66', '192.168.210.49']","('13176_66', '192.168.210.49')",56,0.007316964285714285,1.024,68,5.602666527854767e-07,3.13749325559867e-05,1411,,,141
474,12867_96,192.168.210.47,1.0,"['12867_96', '192.168.210.47']","('12867_96', '192.168.210.47')",32,0.006336872348159802,1.7850000000000001,157,9.766366945528087e-07,3.125237422568988e-05,1412,,,141
1,12936_6,192.168.220.42,1.0,"['12936_6', '192.168.220.42']","('12936_6', '192.168.220.42')",23,0.01983634481460568,2.4820000000000007,129,1.3579900705210484e-06,3.123377162198411e-05,1413,,,141
352,10350_49,192.168.220.51,0.8,"['10350_49', '192.168.220.51']","('10350_49', '192.168.220.51')",24,0.019632074175824177,2.3720000000000003,69,1.2978051761788584e-06,3.11473242282926e-05,1414,,,141
119,11697_149,192.168.210.55,1.0,"['11697_149', '192.168.210.55']","('11697_149', '192.168.210.55')",26,0.0010954919611052276,2.188,397,1.1971322620064678e-06,3.1125438812168166e-05,1415,,,141
1197,10737_215,192.168.220.42,0.7142857142857143,"['10737_215', '192.168.220.42']","('10737_215', '192.168.220.42')",55,0.005304545454545455,1.033,71,5.651908714134741e-07,3.1085497927741076e-05,1416,,,141
141,13160_204,192.168.220.51,1.0,"['13160_204', '192.168.220.51']","('13160_204', '192.168.220.51')",26,0.01146906981906982,2.1729999999999996,109,1.1889252309598054e-06,3.0912056004954944e-05,1417,,,141
250,12844_103,192.168.210.47,1.0,"['12844_103', '192.168.210.47']","('12844_103', '192.168.210.47')",28,0.021048214285714288,2.015,48,1.1024778372682966e-06,3.086937944351231e-05,1418,,,141
99,12730_243,192.168.210.45,1.0,"['12730_243', '192.168.210.45']","('12730_243', '192.168.210.45')",25,0.022497000000000003,2.241,79,1.2261304383713412e-06,3.065326095928353e-05,1419,,,141
580,12662_190,192.168.220.48,1.0,"['12662_190', '192.168.220.48']","('12662_190', '192.168.220.48')",36,0.007409369488536155,1.556,70,8.513426872404315e-07,3.064833674065554e-05,1420,,,142
95,11700_3,192.168.220.50,1.0,"['11700_3', '192.168.220.50']","('11700_3', '192.168.220.50')",25,0.022274,2.236,79,1.2233947613557873e-06,3.058486903389468e-05,1421,,,142
513,14502_13,192.168.210.49,1.0,"['14502_13', '192.168.210.49']","('14502_13', '192.168.210.49')",32,0.004755863182261209,1.7439999999999998,86,9.542041430252649e-07,3.0534532576808476e-05,1422,,,142
868,13810_67,192.168.210.55,1.0,"['13810_67', '192.168.210.55']","('13810_67', '192.168.210.55')",48,0.00959375,1.161,61,6.352242030116587e-07,3.0490761744559616e-05,1423,,,142
349,11077_74,192.168.220.48,1.0,"['11077_74', '192.168.220.48']","('11077_74', '192.168.220.48')",30,0.00287713298001549,1.8569999999999995,1178,1.0160304435767872e-06,3.0480913307303615e-05,1424,,,142
367,12767_209,192.168.210.47,0.8,"['12767_209', '192.168.210.47']","('12767_209', '192.168.210.47')",24,0.010597337962962963,2.32,101,1.2693541352170956e-06,3.0464499245210295e-05,1425,,,142
285,12668_118,192.168.220.47,1.0,"['12668_118', '192.168.220.47']","('12668_118', '192.168.220.47')",28,0.02319047619047619,1.986,42,1.0866109105780827e-06,3.0425105496186315e-05,1426,,,142
71,10166_167,192.168.210.47,1.0,"['10166_167', '192.168.210.47']","('10166_167', '192.168.210.47')",24,0.026298263888888892,2.314,43,1.2660713227984308e-06,3.038571174716234e-05,1427,,,142
508,11649_117,192.168.220.43,1.0,"['11649_117', '192.168.220.43']","('11649_117', '192.168.220.43')",32,0.018157812500000002,1.7270000000000003,60,9.449028411723812e-07,3.02368909175162e-05,1428,,,142
92,13593_19,192.168.210.52,1.0,"['13593_19', '192.168.210.52']","('13593_19', '192.168.210.52')",25,0.01265,2.197,49,1.2020564806344654e-06,3.0051412015861635e-05,1429,,,142
23,11079_160,192.168.220.51,1.0,"['11079_160', '192.168.220.51']","('11079_160', '192.168.220.51')",24,0.023815625000000003,2.276,78,1.2452801774802196e-06,2.988672425952527e-05,1430,,,143
25,11305_56,192.168.220.46,1.0,"['11305_56', '192.168.220.46']","('11305_56', '192.168.220.46')",24,0.023402083333333334,2.271,78,1.2425445004646656e-06,2.9821068011151972e-05,1431,,,143
226,12056_135,192.168.220.43,1.0,"['12056_135', '192.168.220.43']","('12056_135', '192.168.220.43')",28,0.005182600732600733,1.942,81,1.0625369528412068e-06,2.975103467955379e-05,1432,,,143
576,12034_28,192.168.220.47,1.0,"['12034_28', '192.168.220.47']","('12034_28', '192.168.220.47')",36,0.015231481481481481,1.5059999999999998,53,8.239859170848904e-07,2.9663493015056054e-05,1433,,,143
402,13552_251,192.168.220.49,1.0,"['13552_251', '192.168.220.49']","('13552_251', '192.168.220.49')",30,0.010896380471380472,1.803,61,9.864851318088033e-07,2.95945539542641e-05,1434,,,143
387,11831_194,192.168.220.51,1.0,"['11831_194', '192.168.220.51']","('11831_194', '192.168.220.51')",30,0.019546111111111108,1.801,60,9.853908610025814e-07,2.9561725830077442e-05,1435,,,143
123,10717_99,192.168.220.51,1.0,"['10717_99', '192.168.220.51']","('10717_99', '192.168.220.51')",26,0.028008974358974367,2.0650000000000004,53,1.1298346074238375e-06,2.9375699793019775e-05,1436,,,143
502,14270_53,192.168.220.49,1.0,"['14270_53', '192.168.220.49']","('14270_53', '192.168.220.49')",32,0.01714947916666667,1.6760000000000002,63,9.169989356137296e-07,2.9343965939639347e-05,1437,,,143
31,12686_219,192.168.220.48,1.0,"['12686_219', '192.168.220.48']","('12686_219', '192.168.220.48')",24,0.03493472222222222,2.234,41,1.2223004905495656e-06,2.9335211773189574e-05,1438,,,143
306,14398_221,192.168.220.47,1.0,"['14398_221', '192.168.220.47']","('14398_221', '192.168.220.47')",28,0.013231377551020409,1.9109999999999996,104,1.0455757553447712e-06,2.9276121149653595e-05,1439,,,143
816,10088_117,192.168.220.47,1.0,"['10088_117', '192.168.220.47']","('10088_117', '192.168.220.47')",46,0.0003934348411310801,1.16,556,6.346770676085478e-07,2.91951451099932e-05,1440,,,144
424,13846_181,192.168.220.49,1.0,"['13846_181', '192.168.220.49']","('13846_181', '192.168.220.49')",30,0.019952777777777774,1.772,59,9.69523934312368e-07,2.9085718029371038e-05,1441,,,144
64,11323_99,192.168.210.48,1.0,"['11323_99', '192.168.210.48']","('11323_99', '192.168.210.48')",24,0.022817708333333336,2.191,78,1.1987736682158001e-06,2.87705680371792e-05,1442,,,144
302,11061_32,192.168.220.51,0.8571428571428571,"['11061_32', '192.168.220.51']","('11061_32', '192.168.220.51')",24,0.022901420454545452,2.185,79,1.1954908557971355e-06,2.8691780539131254e-05,1443,,,144
359,12331_37,192.168.220.42,1.0,"['12331_37', '192.168.220.42']","('12331_37', '192.168.220.42')",30,0.01877777777777778,1.747,49,9.558455492345976e-07,2.8675366477037928e-05,1444,,,144
357,10114_198,192.168.220.47,1.0,"['10114_198', '192.168.220.47']","('10114_198', '192.168.220.47')",30,0.008501394901394902,1.7439999999999998,64,9.542041430252649e-07,2.8626124290757946e-05,1445,,,144
36,12877_151,192.168.210.47,1.0,"['12877_151', '192.168.210.47']","('12877_151', '192.168.210.47')",24,0.02807638888888889,2.175,36,1.1900195017660271e-06,2.8560468042384652e-05,1446,,,144
77,14531_191,192.168.220.47,1.0,"['14531_191', '192.168.220.47']","('14531_191', '192.168.220.47')",24,0.01743893849206349,2.162,66,1.1829067415255866e-06,2.838976179661408e-05,1447,,,144
470,12720_6,192.168.220.47,1.0,"['12720_6', '192.168.220.47']","('12720_6', '192.168.220.47')",32,0.01896875,1.6159999999999999,42,8.841708114270805e-07,2.8293465965666576e-05,1448,,,144
97,11869_171,192.168.210.54,1.0,"['11869_171', '192.168.210.54']","('11869_171', '192.168.210.54')",25,0.030420000000000006,2.0610000000000004,47,1.1276460658113944e-06,2.819115164528486e-05,1449,,,144
479,10963_26,192.168.210.45,1.0,"['10963_26', '192.168.210.45']","('10963_26', '192.168.210.45')",32,0.016156770833333337,1.5950000000000004,63,8.726809679617535e-07,2.7925790974776113e-05,1450,,,145
131,11801_75,192.168.210.57,1.0,"['11801_75', '192.168.210.57']","('11801_75', '192.168.210.57')",26,0.007385272846811308,1.963,49,1.074026796306534e-06,2.7924696703969885e-05,1451,,,145
497,13976_152,192.168.220.45,1.0,"['13976_152', '192.168.220.45']","('13976_152', '192.168.220.45')",32,0.010465252976190477,1.5910000000000002,62,8.704924263493102e-07,2.7855757643177925e-05,1452,,,145
129,11323_27,192.168.220.51,1.0,"['11323_27', '192.168.220.51']","('11323_27', '192.168.220.51')",26,0.022726923076923075,1.9549999999999998,56,1.0696497130816475e-06,2.7810892540122837e-05,1453,,,145
702,10371_24,192.168.220.51,0.775,"['10371_24', '192.168.220.51']","('10371_24', '192.168.220.51')",31,0.004894255372313843,1.6360000000000003,239,8.951135194892971e-07,2.774851910416821e-05,1454,,,145
218,11151_195,192.168.220.51,1.0,"['11151_195', '192.168.220.51']","('11151_195', '192.168.220.51')",28,0.02011130952380952,1.8090000000000002,59,9.897679442274682e-07,2.771350243836911e-05,1455,,,145
486,13625_37,192.168.220.51,1.0,"['13625_37', '192.168.220.51']","('13625_37', '192.168.220.51')",32,0.01844057765151515,1.5649999999999995,97,8.562669058684284e-07,2.740054098778971e-05,1456,,,145
53,13392_32,192.168.220.42,1.0,"['13392_32', '192.168.220.42']","('13392_32', '192.168.220.42')",24,0.02243071263227513,2.077,393,1.1364002322611672e-06,2.7273605574268012e-05,1457,,,145
169,12193_229,192.168.220.51,1.0,"['12193_229', '192.168.220.51']","('12193_229', '192.168.220.51')",26,0.02742628205128205,1.908,38,1.043934349135439e-06,2.714229307752141e-05,1458,,,145
504,13769_121,192.168.220.51,1.0,"['13769_121', '192.168.220.51']","('13769_121', '192.168.220.51')",32,0.0033715277777777775,1.535,120,8.398528437751042e-07,2.6875291000803335e-05,1459,,,145
381,13284_165,192.168.210.47,1.0,"['13284_165', '192.168.210.47']","('13284_165', '192.168.210.47')",30,0.006246507936507937,1.632,53,8.929249778768535e-07,2.6787749336305604e-05,1460,,,146
391,10147_13,192.168.210.54,1.0,"['10147_13', '192.168.210.54']","('10147_13', '192.168.210.54')",30,0.013631428571428572,1.6219999999999999,43,8.874536238457452e-07,2.6623608715372357e-05,1461,,,146
240,12566_169,192.168.220.48,1.0,"['12566_169', '192.168.220.48']","('12566_169', '192.168.220.48')",28,0.02243154761904762,1.7279999999999998,37,9.454499765754919e-07,2.6472599344113774e-05,1462,,,146
350,11240_167,192.168.210.56,0.8,"['11240_167', '192.168.210.56']","('11240_167', '192.168.210.56')",24,0.029265972222222224,2.0120000000000005,49,1.1008364310589643e-06,2.6420074345415144e-05,1463,,,146
323,10343_169,192.168.210.45,1.0,"['10343_169', '192.168.210.45']","('10343_169', '192.168.210.45')",28,0.007942857142857144,1.7169999999999999,148,9.39431487141273e-07,2.6304081639955644e-05,1464,,,146
353,10088_171,192.168.220.51,1.0,"['10088_171', '192.168.220.51']","('10088_171', '192.168.220.51')",30,0.005051046698872785,1.6019999999999999,82,8.76510915783529e-07,2.629532747350587e-05,1465,,,146
827,13081_84,192.168.220.45,0.7391304347826086,"['13081_84', '192.168.220.45']","('13081_84', '192.168.220.45')",34,0.008278361344537815,1.4060000000000001,53,7.692723767738089e-07,2.6155260810309502e-05,1466,,,146
457,10299_84,192.168.220.47,1.0,"['10299_84', '192.168.220.47']","('10299_84', '192.168.220.47')",32,0.013313541666666666,1.4799999999999998,60,8.097603966040092e-07,2.5912332691328295e-05,1467,,,146
267,13243_66,192.168.220.47,1.0,"['13243_66', '192.168.220.47']","('13243_66', '192.168.220.47')",28,0.020358333333333336,1.6899999999999997,55,9.246588312572807e-07,2.589044727520386e-05,1468,,,146
219,10327_154,192.168.220.46,1.0,"['10327_154', '192.168.220.46']","('10327_154', '192.168.220.46')",28,0.020886904761904766,1.6860000000000002,56,9.224702896448377e-07,2.5829168110055454e-05,1469,,,146
396,10003_243,192.168.220.42,1.0,"['10003_243', '192.168.220.42']","('10003_243', '192.168.220.42')",30,0.0024096795964762717,1.5679999999999998,359,8.579083120777611e-07,2.5737249362332833e-05,1470,,,147
388,13521_97,192.168.220.47,1.0,"['13521_97', '192.168.220.47']","('13521_97', '192.168.220.47')",30,0.009139444444444445,1.56,56,8.535312288528747e-07,2.560593686558624e-05,1471,,,147
628,14605_180,192.168.220.47,1.0,"['14605_180', '192.168.220.47']","('14605_180', '192.168.220.47')",36,0.007300484006734006,1.2990000000000002,76,7.107288886409515e-07,2.5586239991074257e-05,1472,,,147
1121,10088_9,192.168.220.47,0.7647058823529411,"['10088_9', '192.168.220.47']","('10088_9', '192.168.220.47')",52,0.0027476886094674555,0.8900000000000001,165,4.869505087686272e-07,2.5321426455968615e-05,1473,,,147
114,10156_38,192.168.220.47,1.0,"['10156_38', '192.168.220.47']","('10156_38', '192.168.220.47')",26,0.009767948717948718,1.776,43,9.71712475924811e-07,2.5264524374045088e-05,1474,,,147
383,10327_2,192.168.210.50,1.0,"['10327_2', '192.168.210.50']","('10327_2', '192.168.210.50')",30,0.016833333333333332,1.533,60,8.387585729688826e-07,2.516275718906648e-05,1475,,,147
1002,13722_163,192.168.210.54,1.0,"['13722_163', '192.168.210.54']","('13722_163', '192.168.210.54')",56,0.001731644714623438,0.8180000000000001,154,4.4755675974464844e-07,2.5063178545700313e-05,1476,,,147
